,SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
696,O=C(O)/C(C#N)=C/c1ccc(cc1)-c2sc(cc2CCCCCC)-c3ccc(c(c34)nsn4)-c5ccc(s5)-c6ccc(cc6)N(c7ccc(cc7)OCC(CC)CCCCC)c8ccc(cc8)OCC(CC)CCCCC,697,1083.5132,21.2643,5,0,30,77,0,2,8,193.29,156.838,321.8386,146.949,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.04.020,triphenylamine,527.0,,693.0,11.16,0.66,5.11
697,CCCC(CO1)(CCC)COc(c12)c(/C=C(\C#N)C(=O)O)sc2-c3sc(c(c34)OCC(CO4)(CCC)CCC)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,698,817.0663,13.3624,5,0,14,58,0,0,7,157.73,124.004,230.5477,105.531,CCCC1(CCC)COc2c(OC1)c(sc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc(c2c1OCC(CO2)(CCC)CCC)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol902973r,triphenylamine,503.0,,797.0,10.33,0.64,5.3
698,c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4sc(c(c45)OCC(CO5)(CCCCCC)CCCCCC)-c6sc(/C=C(\C#N)C(=O)O)c(c67)OCC(CO7)(CCCCCC)CCCCCC,699,985.3852,18.8368,5,0,26,70,0,0,7,157.73,142.004,285.7597,127.551,CCCCCCC1(CCCCCC)COc2c(OC1)c(sc2c1sc(c2c1OCC(CO2)(CCCCCC)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol902973r,triphenylamine,502.0,,793.0,9.45,0.67,5.04
699,N#C/C(C(=O)O)=C\c1ccc(cc1)/C=C/c2cccc(c2)N(c3ccccc3)c4ccccc4,700,442.5079,7.0601,1,0,8,34,0,0,4,64.33,79.836,137.0713,65.187,N#C/C(=C\c1ccc(cc1)/C=C/c1cccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.05.022,triphenylamine,433.0,519.0,620.0,5.47,0.66,2.23
700,N#C/C(C(=O)O)=C/c1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,701,442.5079,7.0601,1,0,8,34,0,0,4,64.33,79.836,137.0713,65.187,N#CC(=Cc1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.05.022,triphenylamine,400.0,607.0,640.0,10.44,0.62,4.12
701,N#C/C(C(=O)O)=C/c1cccc(c1)N(c2ccccc2)c3ccccc3,702,340.3746,5.0739,1,0,6,26,0,0,3,64.33,64.502,101.6165,48.785,N#CC(=Cc1cccc(c1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.05.022,triphenylamine,395.0,504.0,650.0,2.98,0.66,1.27
702,N#C/C(C(=O)O)=C/c1ccc(cc1)N(c2ccccc2)c3ccccc3,703,340.3746,5.0739,1,0,6,26,0,0,3,64.33,64.502,101.6165,48.785,N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2013.02.010,triphenylamine,365.0,537.0,644.0,6.9,0.68,3.02
703,OC(=O)c1ccc(cc1)/C=C/c2cccc(c2)N(c3ccccc3)c4ccccc4,704,391.4611,6.7532,0,0,6,30,0,0,4,40.54,67.669,121.4317,59.857,OC(=O)c1ccc(cc1)/C=C/c1cccc(c1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.05.022,triphenylamine,385.0,489.0,580.0,1.47,0.57,0.48
704,OC(=O)c1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,705,391.4611,6.7532,0,0,6,30,0,0,4,40.54,67.669,121.4317,59.857,OC(=O)c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.05.022,triphenylamine,385.0,478.0,620.0,4.62,0.62,1.78
705,OC(=O)c1cccc(c1)N(c2ccccc2)c3ccccc3,706,289.3279,4.767,0,0,4,22,0,0,3,40.54,52.335,85.9769,43.455,OC(=O)c1cccc(c1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.05.022,triphenylamine,346.0,442.0,440.0,0.39,0.47,0.08
706,OC(=O)Cc1ccc(cc1)N(c2ccccc2)c3ccccc3,707,303.3545,4.8018,0,0,5,23,0,0,3,40.54,53.835,90.5261,45.29,OC(=O)Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2011.05.022,triphenylamine,329.0,425.0,600.0,2.31,0.6,0.83
707,N#C/C(C(=O)O)=C\c1ccc(o1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,708,432.47,6.4429,2,0,8,33,0,0,4,77.47,79.336,126.9713,60.895,N#C/C(=C\c1ccc(o1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol8025236,triphenylamine,469.0,533.0,690.0,16.59,0.64,7.36
708,N#C/C(C(=O)O)=C/c1ccc(o1)-c2ccc(cc2)N(c3ccccc3)c4ccccc4,709,406.4327,6.0818,2,0,7,31,0,0,4,77.47,75.336,116.6527,57.417,N#CC(=Cc1ccc(o1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol8025236,triphenylamine,486.0,629.0,680.0,14.16,0.66,6.3
709,N#C/C(C(=O)O)=C\c1ccc(o1)-c2ccc(s2)-c(c3)ccc(c34)c5c(C4(CC)CC)cc(cc5)N(c6ccccc6)c7ccccc7,710,632.7694,10.788,2,0,10,47,0,0,7,105.71,103.421,185.1733,90.1,N#C/C(=C\c1ccc(o1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol8025236,triphenylamine,457.0,526.0,680.0,14.08,0.65,6.2
710,N#C/C(C(=O)O)=C/c1ccc(o1)/C=C/c(c2)ccc(c23)c4c(C3(CC)CC)cc(cc4)N(c5ccccc5)c6ccccc6,711,576.683,9.4763,2,0,10,44,0,0,6,77.47,98.254,174.0124,82.22,N#CC(=Cc1ccc(o1)/C=C/c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol8025236,triphenylamine,459.0,534.0,680.0,13.44,0.67,6.12
711,CCCCCC(CC)COc1ccc(cc1)N(c2ccc(cc2)OCC(CC)CCCCC)c3ccc(cc3)-c4ccc(s4)-c5ccc(c(c56)nsn6)-c7ccc(s7)-c8ccc(cc8)/C=C(\C#N)C(=O)O,712,999.3537,18.4971,5,0,24,71,0,2,8,193.29,147.671,293.7924,135.939,CCCCCC(COc1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.04.020,triphenylamine,535.0,,666.0,9.0,0.69,4.14
712,OC(=O)c(c1)ccc(c12)n3c(n2)c4c5c(c3=O)ccc(c5ccc4)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,713,557.5968,8.3008,2,0,5,43,0,0,8,75.43,97.005,164.572,83.308,OC(=O)c1ccc2c(c1)nc1n2c(=O)c2c3c1cccc3c(cc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.028,triphenylamine,460.0,613.0,662.0,6.45,0.69,3.0
713,CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4ccc(c5c46)c(=O)n7c(c5ccc6)nc8c7ccc(c8)C(=O)O,714,757.9146,12.7502,4,0,17,57,0,0,8,93.89,122.339,223.6488,106.602,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc2c3c1cccc3c1n(c2=O)c2c(n1)cc(cc2)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.028,triphenylamine,443.0,547.0,663.0,6.83,0.74,3.4
714,COc1ccc(cc1)N2c(c3Sc(c24)cccc4)ccc(c3)/C=C/c(nc(c56)cc(cc6)C(=O)O)c(n5)/C=C/c(c7)ccc(c78)N(c9c(S8)cccc9)c1ccc(cc1)OC,715,832.9859,12.7238,4,0,9,61,0,0,10,138.62,130.006,246.874,118.706,COc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OC)cccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.019,triphenylamine,477.0,,610.0,9.99,0.71,4.36
715,CCCCCCc1cc(sc1/C=C(/C#N)C(=O)O)-c(c2)sc(c23)c4c(c5c3nn(n5)CC(CC)CCCC)cc(s4)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,716,848.1514,15.8334,3,0,17,60,0,1,8,179.76,124.671,247.2323,115.044,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1sc2c(c1)c1nn(nc1c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC(CCCC)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6ta02275h,triphenylamine,478.0,,712.0,11.43,0.73,5.95
716,N#C\C(C(=O)O)=C\c(s1)ccc1-c(s2)cc3c2c(c4c(c35)nn(n5)CC(CC)CCCC)sc(c4)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,717,763.9919,13.0662,3,0,12,54,0,1,8,179.76,115.504,219.1861,104.034,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6ta02275h,triphenylamine,468.0,,703.0,14.04,0.7,6.87
717,CCCCC(CC)Cn(n1)nc(c12)c3c(c4c2cc(s4)/C=C(/C#N)C(=O)O)sc(c3)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,718,681.8682,11.3934,3,0,11,49,0,1,7,151.52,106.337,197.7066,92.676,CCCCC(Cn1nc2c(n1)c1cc(sc1c1c2cc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C(C(=O)O)C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6ta02275h,triphenylamine,434.0,,732.0,12.58,0.74,6.85
718,CCCCCCCCOc1ccc(cc1)-c2ccc(cc2)N(c3ccc(cc3)-c4ccc(cc4)OCCCCCCCC)c5ccc(cc5)-c6ccc(c(c67)nsn7)C#Cc(c8)sc(c89)c(OCCCCCCCC)c1c(sc(c1)-c1ccc(s1)C(=O)O)c9OCCCCCCCC,719,1382.9403,27.9058,6,0,41,98,0,0,11,216.2,192.007,401.0699,188.213,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1sc2c(c1)c(OCCCCCCCC)c1c(c2OCCCCCCCC)cc(s1)c1ccc(s1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp05173a,triphenylamine,491.0,,703.0,9.89,0.62,4.3
719,CCCCCCCCOc1ccc(cc1)-c2ccc(cc2)N(c3ccc(cc3)-c4ccc(cc4)OCCCCCCCC)c5ccc(cc5)-c6ccc(c(c67)nsn7)C#Cc(c8)sc(c89)c(OCCCCCCCC)c1c(sc(c1)-c1ccc(cc1)C(=O)O)c9OCCCCCCCC,720,1376.9126,27.7514,6,0,41,99,0,0,11,187.96,194.174,404.7266,189.779,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCCCCCCCC)c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1sc2c(c1)c(OCCCCCCCC)c1c(c2OCCCCCCCC)cc(s1)c1ccc(cc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp05173a,triphenylamine,491.0,,720.0,9.85,0.645,4.6
720,CCCCCCCCOc1ccc(cc1)-c2ccc(cc2)N(c3ccc(cc3)-c4ccc(c(c45)nsn5)C#Cc6ccc(cc6)C(=O)O)c7ccc(cc7)-c8ccc(cc8)OCCCCCCCC,721,932.2197,17.8332,4,0,24,69,0,0,8,113.02,141.172,276.5226,132.637,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)OCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp05173a,triphenylamine,479.0,,732.0,12.0,0.7,6.1
721,CC(C)CCOc1ccc(cc1)N(c2ccc(cc2)OCCC(C)C)c3ccc(cc3)/C=C/c(nc(c45)cc(cc5)C(=O)O)c(n4)/C=C/c6ccc(cc6)N(c7ccc(cc7)OCCC(C)C)c8ccc(cc8)OCCC(C)C,722,1057.3649,18.4362,6,0,27,79,0,0,8,106.48,163.338,320.2354,148.558,CC(CCOc1ccc(cc1)N(c1ccc(cc1)OCCC(C)C)c1ccc(cc1)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc(cc1)N(c1ccc(cc1)OCCC(C)C)c1ccc(cc1)OCCC(C)C)C(=O)O)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.019,triphenylamine,484.0,,700.0,7.6,0.75,3.98
722,COc1ccc(cc1)N(c2ccc(cc2)OC)c3ccc(cc3)/C=C/c(nc(c45)cc(cc5)C(=O)O)c(n4)/C=C/c6ccc(cc6)N(c7ccc(cc7)OC)c8ccc(cc8)OC,723,832.9397,12.1142,6,0,15,63,0,0,8,106.48,138.006,246.5482,119.198,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.019,triphenylamine,482.0,,650.0,8.72,0.73,4.1
723,N#C\C(C(=O)O)=C\c1csc(c12)c3c(n2CCCCCC)cc(s3)-c4ccc(cc4)N(c5ccc(cc5)OCCCCCC)c(c6)ccc(c67)c8c(C7(CCCCCC)CCCCCC)c9c(C(c1c9cccc1)(CCCCCC)CCCCCC)c1c8C(c2c1cccc2)(CCCCCC)CCCCCC,724,1471.216,32.5962,2,0,46,107,0,0,12,134.97,199.091,453.9147,202.816,CCCCCCOc1ccc(cc1)N(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)c(cs1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/cssc.201301155,triphenylamine,532.0,,826.0,11.54,0.72,6.86
724,CCCCCCCCC1(CCCCCCCC)c(c2c(c13)ccc(c3)/C=C(/C#N)C(=O)O)cc(cc2)C#CC#Cc4ccc(cc4)N(c5ccccc5)c6ccccc6,725,777.0453,16.2809,1,0,19,59,0,0,6,64.33,122.754,237.5692,110.186,CCCCCCCCC1(CCCCCCCC)c2cc(C#CC#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)ccc2c2c1cc(cc2)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.solmat.2013.10.035,triphenylamine,389.0,480.0,630.0,6.05,0.66,2.52
725,CCCCCCC1(CCCCCC)c(c2c(c13)cccc3)c4c5c(cccc5)C(CCCCCC)(CCCCCC)c4c6c2C(CCCCCC)(CCCCCC)c7c6ccc(c7)N(c8ccc(cc8)OCCCCCC)c9ccc(cc9)-c(s1)cc(c12)n(c1c2scc1/C=C(/C#N)C(=O)O)-c1ccc(cc1)OCCCCCC,726,1563.3113,34.1564,3,0,48,114,0,0,13,144.2,213.925,480.1555,216.377,CCCCCCOc1ccc(cc1)N(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1cc2c(s1)c1c(n2c2ccc(cc2)OCCCCCC)c(cs1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/cssc.201301155,triphenylamine,,,824.0,11.5,0.72,6.82
726,c1ccc(OC)cc1-c2ccc(-c(ccc3)cc3OC)c(c24)nc([nH]4)-c5ccc(cc5)N(c6ccc(Br)cc6)c7ccc(cc7)/C=C(/[N+]#[C-])C(=O)O,727,747.6346,8.2036,3,1,9,52,0,0,7,92.04,109.589,199.6638,99.083,COc1cccc(c1)c1ccc(c2c1[nH]c(n2)c1ccc(cc1)N(c1ccc(cc1)/C=C(\C(=O)O)/[N+]#[C-])c1ccc(cc1)Br)c1cccc(c1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.saa.2015.04.074,triphenylamine,423.0,547.0,680.0,6.45,0.59,2.57
727,c1ccc(OC)cc1-c2ccc(-c(ccc3)cc3OC)c(c24)nc([nH]4)-c5ccc(cc5)N(c6ccc(cc6)/C=C(/[N+]#[C-])C(=O)O)c7ccc(cc7)-c8cccc(c8)N(C)C,728,787.9023,9.1358,3,1,11,60,0,0,8,95.28,124.173,231.6058,114.402,COc1cccc(c1)c1ccc(c2c1[nH]c(n2)c1ccc(cc1)N(c1ccc(cc1)c1cccc(c1)N(C)C)c1ccc(cc1)/C=C(\C(=O)O)/[N+]#[C-])c1cccc(c1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.saa.2015.04.074,triphenylamine,428.0,557.0,640.0,7.2,0.58,2.65
728,COc1cccc(c1)-c2ccc(cc2)N(c3ccc(cc3)/C=C(/[N+]#[C-])C(=O)O)c4ccc(cc4)-c([nH]5)nc(c56)c(-c7cccc(c7)OC)ccc6-c8cccc(c8)OC,729,774.8605,8.9572,4,1,11,59,0,0,8,101.27,123.673,223.6404,111.853,COc1cccc(c1)c1ccc(cc1)N(c1ccc(cc1)/C=C(\C(=O)O)/[N+]#[C-])c1ccc(cc1)c1nc2c([nH]1)c(ccc2c1cccc(c1)OC)c1cccc(c1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.saa.2015.04.074,triphenylamine,428.0,554.0,740.0,9.03,0.64,4.31
729,CCCCCCc1ccc(s1)-c2ccc(s2)-c3ccc(cc3)N(c4ccc(cc4)/C=C5/SC(=S)N(C5=O)CC(=O)O)c6ccc(cc6)-c7ccc(s7)-c8ccc(s8)CCCCCC,730,943.355,17.2188,2,0,20,63,0,0,8,231.2,130.338,270.6713,126.799,CCCCCCc1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc(cc1)/C=C\1/SC(=S)N(C1=O)CC(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.electacta.2015.04.071,triphenylamine,494.0,,650.0,6.21,0.72,2.69
730,CCCCCCc1ccc(s1)-c2ccc(s2)-c3ccc(cc3)N(c4ccc(cc4)/C=C(/C#N)C(=O)O)c5ccc(cc5)-c6ccc(s6)-c7ccc(s7)CCCCCC,731,837.1883,16.4567,1,0,18,58,0,0,7,177.29,119.504,243.9341,116.237,CCCCCCc1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc(cc1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.electacta.2015.04.071,triphenylamine,468.0,,600.0,4.65,0.68,1.89
731,N#C/C(C(=O)O)=C\c(cc1)ccc1-c2c(cccc3)c3c(c(c24)nn(n4)CCCCCC)-c5ccc(cc5)N(c6ccc(cc6)OCCCCCC)c7ccc(cc7)OCCCCCC,732,868.1146,15.4752,5,0,23,65,0,0,7,113.5,136.672,263.71,119.998,CCCCCCn1nc2c(n1)c(c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1c(c2c2ccc(cc2)N(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/acsami.6b00806,triphenylamine,454.0,,741.0,13.13,0.73,7.09
732,N#C/C(C(=O)O)=C\c(s1)ccc1-c2c(cccc3)c3c(c(c24)nn(n4)CCCCCC)-c5ccc(cc5)N(c6ccc(cc6)OCCCCCC)c7ccc(cc7)OCCCCCC,733,874.1424,15.5229,5,0,23,64,0,0,7,141.74,134.505,260.0533,118.432,CCCCCCn1nc2c(n1)c(c1ccc(s1)/C=C(/C(=O)O)\C#N)c1c(c2c2ccc(cc2)N(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/acsami.6b00806,triphenylamine,464.0,,707.0,14.73,0.69,7.23
733,N#C/C(C(=O)O)=C\c1ccc(s1)-c2c(cccc3)c3c(c(c24)nsn4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,734,606.7155,9.1948,3,0,8,44,0,0,7,146.59,99.504,177.2025,85.711,N#C/C(=C\c1ccc(s1)c1c2ccccc2c(c2c1nsn2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/acsami.6b00806,triphenylamine,522.0,,546.0,2.84,0.76,1.17
734,CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4c(cccc5)c5c(c(c46)nsn6)-c7ccc(cc7)/C=C(\C#N)C(=O)O,735,801.0055,13.5965,5,0,18,59,0,0,7,136.81,127.005,239.936,110.571,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1c2ccccc2c(c2c1nsn2)c1ccc(cc1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/acsami.6b00806,triphenylamine,532.0,,677.0,12.71,0.74,6.37
735,CCCCCCCCC1(CCCCCCCC)c(c2c(c13)ccc(c3)/C=C(\C#N)C(=O)O)cc(cc2)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc4ccc(cc4)N(c5ccccc5)c6ccccc6,736,1210.4533,19.5309,1,0,28,74,0,0,6,91.51,143.754,313.2942,138.378,CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cc(cc2)/C=C(/C(=O)O)\C#N)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.solmat.2013.10.035,triphenylamine,398.0,496.0,650.0,4.5,0.7,2.0
736,CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4c(cccc5)c5c(c(c46)nsn6)-c7ccc(s7)/C=C(\C#N)C(=O)O,737,807.0332,13.6442,5,0,18,58,0,0,7,165.05,124.838,236.2793,109.005,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1c2ccccc2c(c2c1nsn2)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/acsami.6b00806,triphenylamine,544.0,,574.0,4.35,0.76,1.94
737,c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4cc(/C=C(\C#N)C(=O)O)sc4-c5ccc(cc5)N(c6ccc(cc6)-c7ccc(cc7)N(c8ccccc8)c9ccccc9)c1ccc(cc1)-c1ccc(cc1)N(c1ccccc1)c1ccccc1,738,1152.4059,21.193,1,0,17,88,0,0,13,102.29,182.674,357.9861,180.512,N#C/C(=C\c1cc(c(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.04.023,triphenylamine,493.0,,836.0,10.35,0.6779999999999999,5.87
738,c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4ccc(cc4)N(c5ccc(cc5)-c6sc(cc6)/C=C(\C#N)C(=O)O)c7ccc(cc7)-c8ccc(cc8)N(c9ccccc9)c1ccccc1,739,909.1034,16.342,1,0,13,69,0,0,10,99.05,146.339,279.6894,140.389,N#C/C(=C\c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.04.023,triphenylamine,502.0,,822.0,10.74,0.63,5.56
