Name,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
1156,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc2c(c1)c(c1ccc(cc1)OCCCCCC)c1c(c2c2ccc(cc2)OCCCCCC)cc(cc1)c1sc(c(c1)OCCCCC)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/sc500234a,triphenylamine,,,708.0,13.68,0.63,6.1
1165,CCCCCCn1c2cc(ccc2n(c1=S)CCCCCC)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc(cc1)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,445.0,,739.4,15.94,0.624,7.35
1158,N#C/C(=C\c1cccc(c1)C#Cc1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2012.06.004,diphenylamine,375.0,501.0,498.0,1.92,0.63,0.61
1159,CCCCCCc1cc(sc1c1sc(cc1C)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,436.0,,739.4,16.02,0.63,7.42
1161,CCCCCCc1cc(sc1c1ccc(s1)/C=C(\C(=O)O)/C#N)/C=C/c1ccc(cc1)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,462.0,,719.2,17.83,0.64,8.24
1162,CCCCCCn1c2cc(ccc2n(c1=S)CCCCCC)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,455.0,,729.2,15.89,0.62,7.2
1166,N#C/C(=C\c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1cccs1)c1ccc(cc1)c1cccs1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2cp42993d,triphenylamine,425.0,,776.0,12.0,0.5627,5.24
1167,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)c1cc(ccc1n2CC)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1cccs1)c1ccc(cc1)c1cccs1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2cp42993d,triphenylamine,379.0,,774.0,14.12,0.5827,6.37
1169,CCCCCCCCn1c2cc3c(cc2c(=O)c2c1ccc(c2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)n(CCCCCCCC)c1c(c3=O)cc(cc1)c1ccc(o1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31929b,triphenylamine,534.0,,776.0,12.42,0.71,6.8
1170,CCCCCCCCn1c2cc3c(=O)c4cc(ccc4n(c3cc2c(=O)c2c1ccc(c2)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)CCCCCCCC)c1ccc(o1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31929b,triphenylamine,540.0,,773.0,12.06,0.69,6.39
1171,CCCCCCCCn1c2cc3c(=O)c4cc(ccc4n(c3cc2c(=O)c2c1ccc(c2)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)CCCCCCCC)c1ccc(o1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31929b,triphenylamine,539.0,,794.0,11.78,0.69,6.46
1172,CCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)c1ccc(s1)c1ccc2c(c1)C1(OCCO1)C1(c3c2ccc(c3)c2ccc(s2)/C=C(/C(=O)O)\C#N)OCCO1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp400011w,triphenylamine,420.0,,688.0,9.4,73.7,4.8
1173,CCCCCCN1c2ccc(cc2CCc2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.08.023,triphenylamine,459.0,,672.0,10.27,0.69,4.78
1174,OCCCCCCN1c2ccc(cc2CCc2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.08.023,triphenylamine,459.0,,710.0,9.48,0.67,4.52
1175,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)CCc1c(N2CCCCCCOc2ccc(cc2)C(=O)O)ccc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.08.023,triphenylamine,458.0,,726.0,10.46,0.64,4.88
1176,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,424.0,560.0,583.0,6.5,0.73,2.75
1177,OC(=O)CN1C(=S)S/C(=C/c2cc(c3cccs3)c(cc2c2cccs2)/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,464.0,693.0,524.0,3.1,0.73,1.19
1178,OC(=O)CN1C(=S)S/C(=C/c2cc(Cl)c(cc2Cl)/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,480.0,706.0,526.0,3.4,0.72,1.29
1179,OC(=O)CN1C(=S)S/C(=C/c2cc(Br)c(cc2Br)/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,478.0,682.0,525.0,3.0,0.73,1.14
1180,OC(=O)CN1C(=S)S/C(=C/c2ccc(cc2)/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,468.0,691.0,590.0,7.8,0.71,3.27
1182,N#C/C(=C\c1cc(C#N)c(cc1C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,500.0,682.0,480.0,1.3,0.7,0.44
1183,N#C/C(=C\c1cc(c2cccs2)c(cc1c1cccs1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,425.0,626.0,630.0,8.1,0.68,3.49
1184,N#C/C(=C\c1cc(Cl)c(cc1Cl)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,444.0,644.0,704.0,8.1,0.68,3.86
1185,N#C/C(=C\c1cc(Br)c(cc1Br)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,441.0,640.0,668.0,9.4,0.69,4.36
1186,N#C/C(=C\c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,438.0,625.0,760.0,9.7,0.72,5.33
1188,OC(=O)CN1C(=S)S/C(=C/c2ccc(cc2)N(c2ccccc2)c2ccc(cc2)/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/adfm.200800516,triphenylamine,476.0,605.0,664.0,4.8,0.72,2.3
1189,N#C/C(=C\c1ccc(cc1)c1ccc(s1)c1ccc(n1c1c(cccc1C(C)C)C(C)C)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2012.04.104,triphenylamine,455.0,,720.0,13.5,0.69,6.71
1190,N#C/C(=C\c1cc(n(c1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1c(cccc1C(C)C)C(C)C)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2012.04.104,triphenylamine,418.0,,760.0,11.11,0.71,6.0
1191,CCCCCCCCCCCCOc1cc(C#Cc2ccc(cc2)N(c2ccccc2)c2ccccc2)c(cc1C#Cc1ccc(cc1)C=C(C(=O)O)C#N)OCCCCCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp8108573,triphenylamine,407.0,506.0,730.0,9.3,0.49,3.61
1192,CCCCCCCCCCCCOc1cc(C#Cc2ccc(cc2)N(c2ccccc2)c2ccccc2)c(cc1C#Cc1ccc(cc1)C(=O)O)OCCCCCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp8108573,triphenylamine,393.0,471.0,790.0,6.64,0.59,3.06
1193,N#CC(=Cc1ccc(cc1)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp8108573,triphenylamine,399.0,579.0,710.0,8.56,0.47,2.89
1194,OC(=O)c1ccc(cc1)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp8108573,triphenylamine,367.0,458.0,700.0,4.62,0.62,2.0
1199,N#C/C(=C\c1cc2c(s1)c1c(s2)cc(s1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp800953s,triphenylamine,472.0,640.0,570.0,7.3,0.65,2.76
1200,CCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)c1ccc2c(c1)C1(OCCO1)C1(c3c2ccc(c3)c2ccc(s2)/C=C(/C(=O)O)\C#N)OCCO1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp400011w,triphenylamine,418.0,,697.0,8.5,75.9,4.5
1201,N#C/C(=C/c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2008.10.012,triphenylamine,432.0,568.0,601.0,7.84,0.73,3.4
1202,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2008.10.012,triphenylamine,455.0,,600.0,8.79,0.76,4.02
1203,CCCCCCCCc1ccc(cc1)C1(c2ccc(cc2)CCCCCCCC)c2cc3c4cc5Cc6c(c5cc4C(c3cc2c2c1cc1c3ccc(cc3C(c1c2)(CCCCCCCC)CCCCCCCC)N(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C)(c1ccc(cc1)CCCCCCCC)c1ccc(cc1)CCCCCCCC)ccc(c6)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm703459p,triphenylamine,444.0,,478.0,5.14,0.43,1.1
1204,N#CC(=Cc1sc(c(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2008.10.012,triphenylamine,430.0,570.0,678.0,7.5,0.75,3.77
1205,N#CC(=Cc1ccc(s1)c1sc(c(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2008.10.012,triphenylamine,443.0,572.0,669.0,9.88,0.74,4.88
1206,N#CC(=Cc1ccc(s1)c1ccc(s1)c1sc(c(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2008.10.012,triphenylamine,456.0,570.0,610.0,8.66,0.76,4.01
1208,OC(=O)C(=Cc1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.045,triphenylamine,425.0,562.0,700.0,6.42,0.74,3.33
1209,CCOC(=O)/C(=C\c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.045,triphenylamine,414.0,550.0,720.0,4.67,0.72,2.43
1210,N#C/C(=C\c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/S(=O)(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.045,triphenylamine,422.0,548.0,620.0,3.78,0.63,1.49
1211,O/N=C/C(=C/c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.045,triphenylamine,426.0,575.0,640.0,1.04,0.65,0.44
1212,CCCCCCCCN1c2cc(ccc2/C(=C\2/c3ccc(cc3N(C2=O)CCCCCCCC)c2ccc(s2)/C=C(\C(=O)O)/C#N)/C1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am300925e,triphenylamine,563.0,,559.0,9.89,0.64,3.52
1213,CCCCCCCCN1c2cc(ccc2/C(=C\2/c3ccc(cc3N(C2=O)CCCCCCCC)c2ccc(o2)/C=C(\C(=O)O)/C#N)/C1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am300925e,triphenylamine,571.0,,513.0,12.24,0.62,3.92
1214,CCCCCCCCN1c2cc(ccc2/C(=C\2/c3ccc(cc3N(C2=O)CCCCCCCC)c2ccc(cc2)/C=C(/C(=O)O)\C#N)/C1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am300925e,triphenylamine,537.0,,596.0,8.72,0.64,3.33
1215,CCCCCCCCN1c2cc(ccc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2ccc(s2)/C=C(\C(=O)O)/C#N)CCCCCCCC)/C1=O)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am300925e,triphenylamine,584.0,,540.0,13.66,0.59,4.36
1216,CCCCCCCCN1c2cc(ccc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2ccc(o2)/C=C(\C(=O)O)/C#N)CCCCCCCC)/C1=O)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am300925e,triphenylamine,589.0,,536.0,13.27,0.62,4.41
1217,CCCCCCCCN1c2cc(ccc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2ccc(cc2)/C=C(/C(=O)O)\C#N)CCCCCCCC)/C1=O)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am300925e,triphenylamine,568.0,,574.0,15.5,0.6,5.35
1218,CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cc(cc2)C=C(C(=O)O)C#N)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.solmat.2013.10.035,triphenylamine,393.0,545.0,680.0,7.78,0.66,3.5
1219,CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cc(cc2)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#Cc1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1c2ccc(c1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.solmat.2013.10.035,triphenylamine,397.0,470.0,670.0,4.35,0.62,1.8
1220,CCCCC(COc1c(/C=C/c2sc(cc2CCCCCC)c2ccc(c3c2nsn3)c2scc(c2)CCCCCC)cc(cc1/C=C/c1sc(cc1CCCCCC)c1ccc(c2c1nsn2)c1scc(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.01.009,triphenylamine,492.0,631.0,520.0,5.83,0.72,2.18
1221,CCCCCCCCOc1c(/C=C/C=C/c2ccc(cc2)N(c2ccc(cc2)C)c2ccc(cc2)C)cc(cc1/C=C/C=C/c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.01.009,triphenylamine,410.0,457.0,700.0,13.26,0.73,6.8
1225,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)c2c(s1)c1c(n2CCCCCC)cc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta06705c,triphenylamine,562.0,,505.0,5.3,0.65,1.7
1226,CCCCCCOc1ccc(cc1)n1c2cc(sc2c2c1c1c(s2)c2c(n1c1ccc(cc1)OCCCCCC)cc(s2)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta06705c,triphenylamine,560.0,,613.0,8.5,0.67,3.5
1227,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)cc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta06705c,triphenylamine,525.0,,655.0,11.6,0.68,5.2
1228,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c1ccc2c(c1)C(=O)c1c2ccc(c1)c1cc(c(s1)C=C(C#N)C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2013.08.034,triphenylamine,,,540.0,4.73,0.71,1.81
1229,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c1ccc2c(c1)C(=C(C#N)C#N)c1c2ccc(c1)c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2013.08.034,triphenylamine,303.0,,540.0,3.13,0.73,1.25
1654,N#C/C(=C\c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1cccs1)c1ccc(cc1)c1cccs1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2016.04.009,triphenylamine,470.0,,650.0,10.6,0.71,4.9
1231,CCCCCCc1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(s1)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2013.02.010,triphenylamine,493.0,,757.0,11.1,0.67,5.63
1232,N#C/C(=C\c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2013.02.010,triphenylamine,468.0,,750.0,10.6,0.66,5.25
1397,N#C/C(=C/c1ccc(cc1)N(c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp076992d,triphenylamine,426.0,568.0,656.0,7.1,0.65,3.01
1242,CCCCCCCCN1C(=S)S/C(=c\2/s/c(=C/c3ccc(cc3)N(c3ccc(cc3)/C=c/3\s/c(=C\4/SC(=S)N(C4=O)CCCCCCCC)/n(c3=O)CC(=O)O)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2014.01.012,triphenylamine,535.0,612.0,534.0,13.16,0.66,4.64
1243,CCCCCCCCN1C(=S)S/C(=c\2/s/c(=C\c3ccc(cc3)N(c3ccc(cc3)C)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp4124265,triphenylamine,497.0,623.0,520.0,12.94,0.67,4.59
1244,CCCCCCCCN1C(=S)S/C(=c\2/s/c(=C\c3ccc(cc3)N(c3ccc(cc3)/C=c/3\s/c(=C\4/SC(=S)N(C4=O)CCCCCCCC)/n(c3=O)CC(=O)O)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp4124265,triphenylamine,518.0,641.0,550.0,15.03,0.63,5.3
1245,N#CC(=Cc1ccc(cc1)c1nnc(o1)c1ccc(cc1)N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1016/j.synthmet.2011.06.001,triphenylamine,385.0,540.0,650.0,7.08,0.7,3.21
1246,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c1ccc2c(c1)C(=O)c1c2ccc(c1)c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2013.08.034,triphenylamine,303.0,,660.0,13.39,0.6,5.33
1247,CCCCCCCCN1C(=S)S/C(=c\2/s/c(=C/c3ccc(cc3)N(c3ccc(cc3)/C=c/3\s/c(=C\4/SC(=S)N(C4=O)CCCCCCCC)/n(c3=O)CC(=O)O)c3ccc(cc3)/C=c/3\s/c(=C\4/SC(=S)N(C4=O)CCCCCCCC)/n(c3=O)CC(=O)O)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp4124265,triphenylamine,500.0,636.0,410.0,9.37,0.68,2.61
1250,Oc1nc2ccc(cc2nc1O)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2014.09.019,triphenylamine,346.0,,615.0,2.78,0.69,1.18
1251,N#C/C(=C\c1ccc(s1)C#Cc1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2012.06.004,diphenylamine,396.0,509.0,541.0,5.45,0.67,1.99
1252,Oc1nc2ccc(cc2nc1O)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2014.09.019,triphenylamine,382.0,,580.0,3.99,0.684,1.58
1254,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1cc2c(s1)c1c(n2c2ccc(cc2)N(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)cc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am500575s,triphenylamine,533.0,,751.0,11.1,0.69,5.75
1255,CCCCCCOc1ccc(cc1)N(c1cc(cc(c1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.06.014,triphenylamine,440.0,645.0,450.0,1.34,0.76,0.46
1256,OC(=O)CN1C(=S)SC(=Cc2ccc(cc2)N(c2ccc(cc2)c2ccc3c(c2)[nH]c2c3cccc2)c2ccccc2)C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp106275v,triphenylamine,470.0,,580.0,10.6,0.579,3.54
1257,OC(=O)CN1C(=S)SC(=Cc2ccc(cc2)N(c2ccc(cc2)c2ccc3c(c2)[nH]c2c3cccc2)c2ccc(cc2)C=C2SC(=S)N(C2=O)CC(=O)O)C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp106275v,triphenylamine,491.0,,610.0,12.7,0.598,4.63
1258,OC(=O)CN1C(=S)S/C(=C/c2ccc(cc2)N(c2ccc(cc2)c2ccc3c(c2)[nH]c2c3cccc2)c2ccc(cc2)c2ccc3c(c2)[nH]c2c3cccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp106275v,triphenylamine,477.0,,590.0,5.06,0.561,1.67
1260,CCCCC(Cn1nc2c(n1)c(ccc2/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5cc07105d,triphenylamine,430.0,,709.0,10.58,0.76,5.67
