Name,SMILES,VOC,JSC,FF,PCE,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima
1045,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)c(cs1)C=C(C(=O)O)C#N,729,10.95,0.73,5.83,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/cssc.201301155,triphenylamine,524,
1049,CCCCCCOc1c(OCCCCCC)c(c2ccc(s2)/C=C(/C(=O)O)\C#N)c2c(c1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)nsn2,670,15.2,0.66,6.72,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm30427a,triphenylamine,501,631
1050,CCCCCCOc1c(c2ccc(s2)c2ccc(cc2)N(c2ccc(cc2)OC)c2ccc(cc2)OC)c2nsnc2c(c1OCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,670,11.9,0.68,5.36,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm30427a,triphenylamine,536,
1051,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,580,13.5,0.64,5.01,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm30427a,triphenylamine,491,650
1054,N#CC(=Cc1ccc(s1)c1cnc(c2c1nsn2)c1ccc(s1)N(c1ccccc1)c1ccccc1)C(=O)O,324,5.7,0.5,0.94,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.039,triphenylamine,620,
1055,CCCCCCn1c(c2ccc(cc2)N(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)c2c(c1=O)c(n(c2=O)CCCCCC)c1ccc(cc1)c1ccc(cc1)/C=C(/C(=O)O)\C#N,730,15.5,0.67,7.57,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2014.08.030,triphenylamine,539,
1056,CCCCCCn1c(c2ccc(cc2)c2ccc(cc2)N(c2ccc(cc2)OCCCCCC)c2ccc(cc2)OCCCCCC)c2c(c1=O)c(n(c2=O)CCCCCC)c1ccc(cc1)/C=C(/C(=O)O)\C#N,645,7.51,0.85,4.12,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2014.08.030,triphenylamine,513,
1057,CCCCCCn1c(=O)c2c(c1c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c(=O)n(c2c1ccc(cc1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CCCCCC,699,13.43,0.65,6.06,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2014.08.030,triphenylamine,,
1058,CCCCCCCCCCCCCCCc1c(C=C(C(=O)O)C#N)sc2c1sc1c2sc2c1sc(c2CCCCCCCCCCCCCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1,946,7.66,0.658,4.76,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ja513254z,triphenylamine,498,
1059,CCCCCCCCCCCCCCCc1c(C=C(C(=O)O)C#N)sc2c1sc1c2sc2c1sc(c2CCCCCCCCCCCCCCC)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,893,10.1,0.681,6.15,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ja513254z,triphenylamine,482,
1060,CCCCCCCCCCCCCCCc1c(sc2c1sc1c2sc2c1sc(c2CCCCCCCCCCCCCCC)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,833,16.5,0.737,10.1,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ja513254z,triphenylamine,490,
1061,CCCCCCCCCCCCCCCc1c(sc2c1sc1c2sc2c1sc(c2CCCCCCCCCCCCCCC)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)C=C(C(=O)O)C#N,832,11.8,0.703,6.91,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ja513254z,triphenylamine,513,
1062,N#C/C(=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,621,4.91,0.73,2.23,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2013.04.004,triphenylamine,395,
1063,N#C/C(=C/c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1nc(c([nH]1)c1ccccc1)c1ccccc1)/C(=O)O,646,7.13,0.68,3.13,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2013.04.004,triphenylamine,405,
1064,N#C/C(=C/c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1nc2c([nH]1)c1ccccc1c1c2cccc1)/C(=O)O,603,3.04,0.66,1.21,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2013.04.004,triphenylamine,397,
1066,CCCCCCCCC1(CCCCCCCC)c2cc(/C=C/c3ccc(cc3)N(c3ccccc3)c3ccccc3)ccc2c2c1cc(cc2)/C=C(\C(=O)O)/C#N,860,11.33,0.57,5.56,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2011.09.008,triphenylamine,406,612
1068,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc(cc1)C=C1c2ccccc2c2c1cccc2)c1ccccc1)/C(=O)O,642,14.1,0.66,5.98,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta15456d,triphenylamine,464,
1069,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc(cc1)C=C1c2ccccc2c2c1cccc2)c1ccccc1)/C(=O)O,650,14.8,0.64,6.13,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta15456d,triphenylamine,470,
1070,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc(cc1)C=C1c2ccccc2c2c1cccc2)c1ccc(cc1)C=C1c2ccccc2c2c1cccc2)/C(=O)O,650,13.7,0.65,5.82,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta15456d,triphenylamine,439,
1071,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc(cc1)C=C1c2ccccc2c2c1cccc2)c1ccc(cc1)C=C1c2ccccc2c2c1cccc2)/C(=O)O,640,13.2,0.64,5.38,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta15456d,triphenylamine,437,
1072,N#CC(=Cc1ccc(cc1)N(c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccccc1)C#N,586,10.3,0.67,4.01,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta15456d,triphenylamine,460,
1073,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,690,10.56,0.65,4.7,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta15456d,triphenylamine,469,
1074,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,618,7.52,0.65,3.01,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta15456d,triphenylamine,487,
1075,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc2c(c1)C(CC)(CC)c1c2cccc1)/C(=O)O,664,9.69,0.696,4.65,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2014.07.036,triphenylamine,492,
1076,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc2c(c1)C(CC)(CC)c1c2cccc1)/C(=O)O,709,11.71,0.7086,5.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2014.07.036,triphenylamine,513,
1080,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc2c(c1)C(C)(C)c1c2cccc1)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N,641,16.13,0.718,7.42,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ange.200703852,triphenylamine,430,
1081,CCCCCCC1=CC(=c2sc(=C3SC(C=C3CCCCCC)(C=O)/C=C(/C(=O)O)\C#N)cc2CCCCCC)SC1c1cc2c(s1)cc(cc2)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc2c(c1)C(C)(C)c1c2cccc1,664,17.45,0.742,8.6,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ange.200703852,triphenylamine,430,
1082,N#C/C(=C\c1cc(c(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,680,14.5,0.61,5.95,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/cm702631r,triphenylamine,462,
1083,N#C/C(=C\c1ccc(s1)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,650,15.6,0.6,6.04,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/cm702631r,triphenylamine,465,
1084,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1cc(c(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,610,11.4,0.59,4.11,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/cm702631r,triphenylamine,462,
1606,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,659,12.4,0.709,5.72,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c6qm00271d,triphenylamine,480,
1092,OC(=O)CN1C(=S)S/C(=C\c2ccc(cc2)N(c2ccc(cc2)/C=C\2/SC(=S)N(C2=O)CC(=O)O)c2ccccc2)/C1=O,560,14.2,0.6,4.77,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2008.12.026,triphenylamine,497,577
1094,OC(=O)CN1C(=S)S/C(=C\c2ccc(cc2)N(c2ccc(cc2)/C=C\2/SC(=S)N(C2=O)CC(=O)O)c2ccc(cc2)/C=C\2/SC(=S)N(C2=O)CC(=O)O)/C1=O,530,11,0.51,2.97,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2008.12.026,triphenylamine,480,
1096,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1ccc(c2c1nsn2)c1sc(c(c1)CCCCCC)c1ccc(cc1)C=C(C(=O)O)C#N,600,8.55,0.62,3.16,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2014.09.138,triphenylamine,530,
1097,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1ccc(c2c1nsn2)c1sc(c(c1)CCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,580,11.15,0.59,3.81,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2014.09.138,triphenylamine,545,
1098,N#CC(=Cc1ccc(s1)c1cnc(c2c1nsn2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,484,7.58,0.65,2.4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.039,triphenylamine,535,
1099,N#CC(=Cc1ccc(cc1)c1cnc(c2c1nsn2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,727,7.72,0.75,4.23,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.039,triphenylamine,500,
1100,CCCCCCOc1cc(/C=C(\C(=O)O)/C#N)c(cc1n1nnc(c1)c1ccc(cc1)N(c1ccc(cc1)c1nnn(c1)c1cc(OCCCCCC)c(cc1OCCCCCC)/C=C(\C(=O)O)/C#N)c1ccccc1)OCCCCCC,590,5.56,0.65,2.13,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.11.008,triphenylamine,405,
1109,CCCCn1c(c2ccc(cc2)c2ccc(cc2)N(c2ccc(cc2)OC)c2ccc(cc2)OC)c2c(c1=O)c(n(c2=O)CCCC)c1ccc(cc1)c1ccc(cc1)/C=C(/C(=O)O)\C#N,625,14.53,0.66,6.03,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.009,triphenylamine,511,
1105,CCCCn1c(=O)c2c(c1c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)c(=O)n(c2c1ccc(cc1)c1ccc(o1)/C=C(/C(=O)O)\C#N)CCCC,541,15.96,0.65,5.65,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.009,triphenylamine,525,
1116,CCCCn1c(=O)c2c(c1c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)c(=O)n(c2c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CCCC,606,10.79,0.68,4.44,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.009,triphenylamine,524,
1111,N#CC(=Cc1ccc(s1)C1=CC=C2C(=Cc3c2ccc(c3)c2ccc(cc2)N(c2ccc(cc2)C)c2ccc(cc2)C)C1=O)C(=O)O,650,11.46,0.76,5.66,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm33105e,triphenylamine,477,
1112,CCC(CCCOc1ccccc1N(c1ccccc1OCCCC(CC)CC)c1ccc(cc1)c1ccc2c(c1)C=C1C2=CC=C(C1=O)c1ccc(s1)C=C(C(=O)O)C#N)CC,700,12.26,0.73,6.26,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm33105e,triphenylamine,484,
1113,CCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCC)c1ccc(cc1)c1ccc(s1)c1sc(c2c1OCCO2)/C=C(/C(=O)O)\C#N,670,10.13,0.68,4.66,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c1ee01060c,triphenylamine,460,
1119,N#C/C(=C\c1ccc(s1)C1=Nc2c(C1(C)C)cc(cc2)N(c1ccccc1)c1ccccc1)/C(=O)O,618,8.19,0.697,3.53,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2012.09.001,triphenylamine,464,
1121,N#C/C(=C\c1ccc(n1C)C1=Nc2c(C1(C)C)cc(cc2)N(c1ccccc1)c1ccccc1)/C(=O)O,664,5.85,0.738,2.86,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2012.09.001,triphenylamine,395,
1123,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1cc(c(s1)/C=C(\C(=O)O)/C#N)CCCCCC,684,8.77,0.65,3.93,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/sc500234a,triphenylamine,490,
1124,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc(cc1CCCCCC)c1cc(c(s1)/C=C(\C(=O)O)/C#N)OCCCCC,727,10.59,0.66,5.06,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/sc500234a,triphenylamine,495,
1125,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc2c(c1)c(c1ccc(cc1)C(C)(C)C)c1c(c2c2ccc(cc2)C(C)(C)C)cc(cc1)c1sc(c(c1)OCCCCC)/C=C(\C(=O)O)/C#N,707,12.24,0.65,5.59,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/sc500234a,triphenylamine,490,
1130,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccccc1)c1ccccc1)C=C(C(=O)O)C#N,680,13.57,0.674,6.22,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2009.04.005,triphenylamine,461,620
1131,CCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc(c(c1)CCCCCC)c1ccc(s1)c1sc(cc1CCCCCC)/C=C(\C(=O)O)/C#N,590,5.82,0.556,1.91,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2009.04.005,triphenylamine,464,700
1132,CCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCC)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,650,9.39,0.696,4.25,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2009.04.005,triphenylamine,489,708
1133,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,600,7.68,0.696,3.21,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2009.04.005,triphenylamine,503,709
1234,N#CC(=Cc1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,637,10.4,0.71,4.7,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2013.02.010,triphenylamine,437,
1135,CCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)c1c(sc(c1c1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)OCCCC)c1ccsc1c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)c1ccc(s1)c1cccs1,724,16.28,0.684,8.06,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2012.07.021,triphenylamine,496,
1140,CCCCn1c(c2ccc(cc2)c2ccc(cc2)N(c2ccc(cc2)OC)c2ccc(cc2)OC)c2c(c1=O)c(n(c2=O)CCCC)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,346,7.65,0.55,1.45,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/jp909786k,triphenylamine,627,
1144,CCCCCCOc1ccc(cc1)c1c2cc(ccc2c(c2c1ccc(c2)c1cc(c(s1)/C=C(\C(=O)O)/C#N)OCCCCC)c1ccc(cc1)OCCCCCC)c1cc(c(s1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)CCCCCC,699,14.2,0.63,6.29,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/sc500234a,triphenylamine,,
1145,N#C/C(=C/c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1cccc(c1)N(c1ccc(cc1)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccccc1)/C(=O)O,646,13.4,0.7,6.1,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.003,triphenylamine,435,593
1146,CCCCCCCC[N+]1=C(/C=C/2\C(=C(C2=O)C=C2N(CC)c3c(C2(C)C)cccc3)[O-])C(c2c1ccc(c2)C(=O)O)(C)C,616,9.3,0.73,4.2,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.09.003,triphenylamine,418,580
1147,N#C/C(=C\c1ccc(cc1)N(c1ccc(cc1)/C=C(/c1ccc(cc1)[N+](=O)[O-])\C#N)c1ccc(cc1)/C=C/C(=O)O)/c1ccc(cc1)[N+](=O)[O-],530,5.1,0.52,1.41,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/jp210971u,triphenylamine,576,
1148,N#C/C(=C\c1ccc(cc1)[N+](=O)[O-])/c1ccc(cc1)N(c1ccc(cc1)/C=C\C(=O)O)c1ccc(cc1)/C=C\C(=O)O,610,6.9,0.56,2.36,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/jp210971u,triphenylamine,556,
1149,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1ccc2c(c1)C1(c3c2ccc(c3)c2ccc(cc2)N(c2ccccc2)c2ccccc2)c2ccccc2c2c1cccc2,630,9.12,0.717,4.12,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2010.10.016,triphenylamine,450,666
1150,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1ccc2c(c1)n(CC)c1c2ccc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,660,14.79,0.667,6.51,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2010.10.016,triphenylamine,469,556
1151,N#C/C(=C/c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,700,14.25,0.705,7.03,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2010.10.016,triphenylamine,457,667
1152,CCCCCCOc1cc(/C=C(\C(=O)O)/C#N)c(cc1n1nnc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)OCCCCCC,690,6.85,0.63,3,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.11.008,triphenylamine,388,
1153,CCCCCCOc1cc(/C=C(\C(=O)O)/C#N)c(cc1n1nnc(c1)c1ccc(cc1)N(c1ccc(cc1)c1nnn(c1)c1cc(OCCCCCC)c(cc1OCCCCCC)/C=C(\C(=O)O)/C#N)c1ccc(cc1)c1nnn(c1)c1cc(OCCCCCC)c(cc1OCCCCCC)/C=C(\C(=O)O)/C#N)OCCCCCC,560,4.45,0.63,1.58,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.11.008,triphenylamine,348,
1154,CCCCCCn1c(/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)ccc1/C=C(/C(=O)O)\C#N,690,11.3,0.66,5.12,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am403668d,triphenylamine,487,
1155,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc(cc1CCCCCC)c1ccc2c(c1)c(c1ccc(cc1)C(C)(C)C)c1c(c2c2ccc(cc2)C(C)(C)C)cc(cc1)c1cc(c(s1)/C=C(\C(=O)O)/C#N)OCCCCC,722,13.42,0.66,6.42,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/sc500234a,triphenylamine,494,
1156,CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc2c(c1)c(c1ccc(cc1)OCCCCCC)c1c(c2c2ccc(cc2)OCCCCCC)cc(cc1)c1sc(c(c1)OCCCCC)/C=C(\C(=O)O)/C#N,708,13.68,0.63,6.1,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/sc500234a,triphenylamine,,
1165,CCCCCCn1c2cc(ccc2n(c1=S)CCCCCC)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc(cc1)c1ccc(s1)/C=C(\C(=O)O)/C#N,739.4,15.94,0.624,7.35,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,445,
1158,N#C/C(=C\c1cccc(c1)C#Cc1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)/C(=O)O,498,1.92,0.63,0.61,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2012.06.004,diphenylamine,375,501
1159,CCCCCCc1cc(sc1c1sc(cc1C)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC,739.4,16.02,0.63,7.42,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,436,
1161,CCCCCCc1cc(sc1c1ccc(s1)/C=C(\C(=O)O)/C#N)/C=C/c1ccc(cc1)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC,719.2,17.83,0.64,8.24,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,462,
1162,CCCCCCn1c2cc(ccc2n(c1=S)CCCCCC)N(c1ccc2c(c1)n(CCCCCC)c(=S)n2CCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N,729.2,15.89,0.62,7.2,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra07967a,triphenylamine,455,
1166,N#C/C(=C\c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1cccs1)c1ccc(cc1)c1cccs1)/C(=O)O,776,12,0.5627,5.24,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2cp42993d,triphenylamine,425,
1167,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)c1cc(ccc1n2CC)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1cccs1)c1ccc(cc1)c1cccs1)/C(=O)O,774,14.12,0.5827,6.37,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2cp42993d,triphenylamine,379,
1169,CCCCCCCCn1c2cc3c(cc2c(=O)c2c1ccc(c2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)n(CCCCCCCC)c1c(c3=O)cc(cc1)c1ccc(o1)C=C(C(=O)O)C#N,776,12.42,0.71,6.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31929b,triphenylamine,534,
1170,CCCCCCCCn1c2cc3c(=O)c4cc(ccc4n(c3cc2c(=O)c2c1ccc(c2)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)CCCCCCCC)c1ccc(o1)C=C(C(=O)O)C#N,773,12.06,0.69,6.39,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31929b,triphenylamine,540,
1171,CCCCCCCCn1c2cc3c(=O)c4cc(ccc4n(c3cc2c(=O)c2c1ccc(c2)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)CCCCCCCC)c1ccc(o1)C=C(C(=O)O)C#N,794,11.78,0.69,6.46,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31929b,triphenylamine,539,
1172,CCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)c1ccc(s1)c1ccc2c(c1)C1(OCCO1)C1(c3c2ccc(c3)c2ccc(s2)/C=C(/C(=O)O)\C#N)OCCO1,688,9.4,73.7,4.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/jp400011w,triphenylamine,420,
1173,CCCCCCN1c2ccc(cc2CCc2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,672,10.27,0.69,4.78,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.08.023,triphenylamine,459,
