,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
907,15.0,0.0,0.0,1.0,0.0,24.0,0.0,-2.0,908.209,3.198,1635.966,673.525,139.414,763.264,59.763,2998.541,1.0,6.0,0.0034102,0.0036676,0.6147013,105.726,36.899,40.516,11.898,16.471,-20.395,-18.231,-9.599,119.519,-3.196,134.583,0.904,7.82,2.199,3.0,4.512,1.0,100.0,0.0,0.0,93.604,7.0,2.0,1.0,45.0,0.0,45.0,0.0,67.0,2.92963082124162e-14,CCCCCCCCOc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)OCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6cp05173a,triphenylamine,456.0,,730.0,11.4,0.69,5.7
910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(s1)c1scc(c1)c1nc2cccc(c2nc1c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta11398a,triphenylamine,542.0,,720.0,13.2,0.65,6.1
909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nc(c1ccc(s1)/C=C(\C(=O)O)/C#N)c(n2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c3ta11398a,triphenylamine,528.0,,725.0,11.6,0.63,5.2
911,9.0,0.0,0.0,1.0,0.0,9.0,1.0,-2.0,636.785,2.947,1065.898,259.167,228.352,516.82,61.559,1939.785,1.0,5.5,0.0044775,0.00516,0.7056972,70.633,23.146,29.072,12.272,8.976,-13.453,-12.969,-6.951,17.141,-2.885,16.874,-3.043,8.064,1.767,4.0,2.274,1.0,75.672,0.0,0.0,105.54,6.0,2.0,2.0,32.0,0.0,32.0,0.0,46.0,2.0284170634938197e-11,N#CSc1cn(c2c1cc(cc2)c1cc(c(s1)/C=C(/C(=O)O)\C#N)C)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2013.09.106,triphenylamine,426.0,606.0,750.0,12.23,0.73,6.74
912,7.0,0.0,0.0,1.0,0.0,7.0,1.0,-2.0,579.715,8.968,1006.008,260.088,162.258,565.782,17.88,1825.325,1.0,4.0,0.0440585,0.0039761,0.7179986,67.804,21.443,27.466,10.959,9.255,-13.121,-12.41,-6.986,72.578,-1.913,46.281,-1.845,7.987,1.602,5.0,2.376,1.0,88.526,0.0,0.0,79.871,5.0,2.0,1.0,32.0,0.0,32.0,0.0,43.0,6.27478896139887e-10,N#C/C(=C\c1sc(cc1C)c1ccc2c(c1)ccn2c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jpowsour.2013.09.106,triphenylamine,430.0,613.0,760.0,9.78,0.74,5.53
913,14.0,0.0,0.0,1.0,0.0,20.0,1.0,-2.0,935.194,8.425,1505.508,564.597,229.347,684.581,26.983,2910.295,1.0,12.0,0.024389,0.0079707,0.6547969,104.012,34.238,44.189,18.441,12.325,-16.72,-17.054,-8.575,16.773,-4.142,10.656,-1.415,8.013,1.961,5.0,3.007,1.0,95.109,0.0,0.0,151.78,10.0,2.0,2.0,43.0,0.0,43.0,0.0,69.0,6.85723030089335e-13,CCCCC(Cn1c(c2ccc(cn2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(cn1)c1ccc(s1)C=C(C(=O)O)C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ra27288b,triphenylamine,564.0,,523.0,14.72,68.0,5.26
914,16.0,0.0,0.0,1.0,0.0,30.0,1.0,-2.0,1235.71,7.135,2095.644,939.304,185.199,875.227,95.914,3961.709,1.0,7.5,0.0128484,0.0035789,0.5777889,141.489,49.202,54.16,14.244,21.972,-28.493,-26.076,-10.73,43.98,-4.708,72.066,1.031,7.807,2.279,6.0,6.648,1.0,100.0,0.0,0.0,115.771,8.0,2.0,1.0,55.0,0.0,55.0,0.0,89.0,4.26360596582306e-22,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)c1ccc(cc1)OCC(CCCCC)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.04.020,triphenylamine,524.0,,714.0,11.54,0.67,5.49
915,12.0,0.0,0.0,1.0,0.0,19.0,1.0,-2.0,817.09,4.465,1248.878,606.131,145.49,416.649,80.608,2441.371,1.0,8.5,0.0081665,0.0068061,0.7021031,83.329,26.566,34.547,12.223,11.389,-13.97,-15.51,-6.532,104.669,-2.351,151.669,-0.909,7.818,2.019,8.0,2.574,1.0,100.0,0.0,0.0,118.049,8.0,2.0,2.0,33.0,0.0,33.0,0.0,57.0,1.0803284772652702e-09,CCCCCCc1nc(sc1c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)c1nc(c(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c0jm03811c,triphenylamine,460.0,,745.0,10.22,0.59,4.48
916,15.0,0.0,0.0,1.0,0.0,19.0,1.0,-2.0,811.067,4.282,1404.852,683.1,187.041,475.423,59.288,2600.724,1.0,8.5,0.0070514,0.0060505,0.6510244,90.267,30.06,36.726,13.273,12.095,-16.757,-15.444,-7.639,42.246,-3.378,43.471,-1.468,7.811,1.721,7.0,3.004,1.0,100.0,0.0,0.0,119.344,8.0,2.0,2.0,34.0,0.0,34.0,0.0,58.0,4.83458570794854e-13,CCCCCCc1nc(sc1c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)c1nc(c(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c0jm03811c,triphenylamine,410.0,,782.0,8.92,0.6,4.2
917,15.0,0.0,0.0,1.0,0.0,21.0,1.0,-2.0,835.089,3.918,1467.88,696.365,184.635,518.161,68.718,2691.164,1.0,8.5,0.0057028,0.0057907,0.6374332,93.011,31.739,37.588,13.261,12.776,-17.641,-15.947,-8.062,44.526,-3.563,51.824,-1.081,7.814,1.766,7.0,3.17,1.0,100.0,0.0,0.0,119.098,8.0,2.0,2.0,34.0,0.0,34.0,0.0,60.0,1.58509894136928e-13,CCCCCCc1nc(sc1c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)c1sc(c(n1)CCCCCC)C#Cc1ccc(cc1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c0jm03811c,triphenylamine,426.0,,790.0,10.51,0.61,5.05
918,16.0,0.0,0.0,1.0,0.0,25.0,1.0,-2.0,924.244,4.054,1612.731,791.064,208.789,506.547,106.332,2953.243,1.0,8.5,0.0055649,0.0052706,0.6172616,100.82,35.368,40.32,12.826,14.426,-19.847,-17.996,-8.333,26.276,-4.336,47.098,-1.183,7.752,2.502,7.0,3.739,1.0,100.0,0.0,0.0,130.7,9.0,2.0,2.0,37.0,0.0,37.0,0.0,65.0,8.63730152101331e-16,CCCCCCc1cc(sc1c1cnc(c2c1nsn2)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta05350h,triphenylamine,554.0,,665.0,6.47,0.672,2.86
919,16.0,0.0,0.0,1.0,0.0,30.0,1.0,-2.0,1008.405,7.338,1796.317,1031.061,206.731,452.02,106.505,3300.06,1.0,8.5,0.0163186,0.0047319,0.5967559,110.968,39.222,43.593,11.78,16.616,-22.458,-19.764,-8.405,27.483,-4.853,49.549,-0.857,7.743,2.49,8.0,4.51,1.0,100.0,0.0,0.0,130.7,9.0,2.0,2.0,37.0,0.0,37.0,0.0,71.0,4.87815720131241e-18,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ncc(c2c1nsn2)c1sc(cc1CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta05350h,triphenylamine,548.0,,657.0,8.42,0.6940000000000001,3.84
920,16.0,0.0,0.0,1.0,0.0,25.0,1.0,-2.0,918.222,8.196,1608.027,785.185,204.636,537.266,80.94,2974.201,1.0,8.5,0.0225856,0.005286,0.6219928,101.952,35.352,40.922,12.986,14.531,-19.648,-17.929,-8.403,28.77,-4.271,37.711,-0.998,7.734,2.434,6.0,3.8,1.0,100.0,0.0,0.0,128.923,9.0,2.0,1.0,38.0,0.0,38.0,0.0,66.0,2.0728682337945003e-15,CCCCCCc1cc(sc1c1cnc(c2c1nsn2)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC)c1ccc(cc1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta05350h,triphenylamine,540.0,,717.0,9.05,0.687,4.46
921,16.0,0.0,0.0,1.0,0.0,29.0,1.0,-2.0,1084.503,6.678,1846.311,1011.823,199.768,544.244,90.476,3480.887,1.0,8.5,0.012813,0.0046038,0.601617,119.728,41.078,46.823,12.695,17.885,-23.486,-21.725,-8.766,31.997,-4.642,47.71,-0.5,7.706,2.494,8.0,5.072,1.0,100.0,0.0,0.0,130.618,9.0,2.0,2.0,43.0,0.0,43.0,0.0,77.0,1.1208228008568698e-18,CCCCCCc1cc(sc1c1ncc(c2c1nsn2)c1sc(cc1CCCCCC)c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta05350h,triphenylamine,563.0,,749.0,12.54,0.6709999999999999,6.3
922,15.0,0.0,0.0,1.0,0.0,19.0,1.0,-2.0,916.181,7.923,1552.704,558.75,210.297,670.984,112.673,2842.584,1.0,8.5,0.0220836,0.0054743,0.6250075,101.814,35.213,41.461,15.136,13.919,-19.734,-18.186,-8.992,25.424,-3.894,49.235,-1.207,7.717,2.559,6.0,3.681,1.0,100.0,0.0,0.0,128.302,9.0,2.0,1.0,43.0,0.0,43.0,0.0,65.0,1.04875430190418e-15,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(s1)c1ncc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ta05350h,triphenylamine,591.0,,650.0,3.24,0.627,1.32
923,3.0,0.0,0.0,1.0,0.0,6.0,0.0,-2.0,498.537,8.278,822.396,38.251,167.386,616.759,0.0,1500.644,1.0,5.5,0.0456591,0.0066878,0.7707893,55.939,18.108,24.408,12.591,6.483,-8.212,-9.032,-6.375,64.89,-1.676,32.726,-1.856,8.118,1.677,3.0,1.193,1.0,84.381,0.0,0.0,105.388,6.0,1.0,1.0,31.0,0.0,31.0,0.0,38.0,4.2665458367485e-05,OC(=O)Cn1c(=O)c2ccc(c3c2c(c1=O)ccc3)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.01.010,triphenylamine,419.0,,597.0,2.51,0.73,1.1
924,9.0,0.0,0.0,1.0,0.0,10.0,0.0,-2.0,741.844,6.457,1038.312,36.149,172.079,830.085,0.0,2125.813,1.0,6.0,0.0196118,0.0057786,0.7700527,80.427,25.115,33.407,14.204,10.495,-11.3,-14.974,-7.404,58.57,-1.974,29.295,-0.807,8.014,1.587,5.0,2.664,1.0,94.118,0.0,0.0,106.836,7.0,2.0,1.0,49.0,0.0,49.0,0.0,57.0,5.80753430864751e-07,OC(=O)Cn1c(=O)c2ccc(c3c2c(c1=O)ccc3c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.01.010,triphenylamine,438.0,,662.0,4.62,0.74,2.27
925,16.0,0.0,0.0,1.0,0.0,25.0,1.0,-2.0,863.122,8.281,1527.146,773.362,165.34,555.461,32.983,2861.993,1.0,7.0,0.023959,0.0045837,0.6383569,97.635,33.139,38.375,11.154,14.609,-18.622,-17.247,-8.225,67.855,-3.567,52.065,-0.21,7.812,1.772,6.0,3.845,1.0,100.0,0.0,0.0,101.457,8.0,2.0,1.0,35.0,0.0,35.0,0.0,63.0,1.27221371055562e-13,CCCCOc1ccc(c(c1)OCCCC)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1OCCCC)OCCCC)c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/adfm.201002319,triphenylamine,500.0,658.0,785.0,12.34,0.7,6.74
926,14.0,0.0,0.0,2.0,0.0,20.0,2.0,-2.0,819.988,6.535,1293.977,375.894,329.127,522.714,66.243,2465.627,2.0,9.0,0.0173221,0.0098363,0.6821136,84.67,29.479,37.674,16.033,10.453,-14.238,-15.319,-5.554,0.481,-5.195,0.478,-3.824,8.1,1.91,4.0,2.254,1.0,56.539,0.0,0.0,164.396,9.0,2.0,2.0,34.0,0.0,34.0,0.0,59.0,7.10571938842296e-13,CCCCOc1cc(OCCCC)ccc1c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/adfm.201002319,triphenylamine,504.0,646.0,663.0,12.25,0.68,5.51
929,11.0,0.0,0.0,1.0,0.0,13.0,1.0,-2.0,781.074,7.095,1300.538,339.525,160.251,686.9,113.861,2404.149,1.0,4.0,0.0209366,0.0030757,0.6673439,88.273,29.425,34.565,11.189,13.514,-18.054,-17.002,-8.383,75.829,-2.34,162.839,-0.805,7.923,1.679,9.0,3.763,1.0,100.0,0.0,0.0,75.873,4.0,2.0,2.0,38.0,0.0,38.0,0.0,54.0,1.08113915048478e-13,CCCCc1c(sc(c1CCCC)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c1jm12181b,triphenylamine,477.0,,765.0,14.2,0.66,7.17
930,14.0,0.0,0.0,1.0,0.0,13.0,1.0,-2.0,893.238,6.463,1357.002,310.648,145.124,699.984,201.247,2568.246,1.0,4.0,0.0162662,0.0029477,0.6683575,94.965,31.481,37.297,11.341,15.032,-19.492,-19.728,-8.429,105.51,-1.892,700.671,-0.48,7.952,1.737,11.0,4.234,1.0,100.0,0.0,0.0,75.402,4.0,2.0,2.0,44.0,0.0,44.0,0.0,60.0,9.526280249420431e-15,CCCCc1c(sc(c1CCCC)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1cc2c(s1)c1c(s2)cc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c1jm12181b,triphenylamine,465.0,,715.0,13.5,0.65,6.27
931,8.0,0.0,0.0,1.0,0.0,7.0,1.0,-2.0,638.775,6.281,1004.492,11.332,197.426,679.522,116.212,1832.795,1.0,6.0,0.0215262,0.0059732,0.7210434,69.189,23.209,29.593,13.973,8.684,-12.673,-13.098,-7.479,33.675,-2.105,69.758,-2.092,7.945,2.397,5.0,1.95,1.0,79.209,0.0,0.0,103.836,6.0,2.0,1.0,37.0,0.0,37.0,0.0,45.0,1.0963553859644202e-09,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.03.015,triphenylamine,533.0,745.0,540.0,11.9,0.59,3.81
932,16.0,0.0,0.0,1.0,0.0,24.0,1.0,-2.0,995.246,6.816,1666.498,800.834,233.541,598.772,33.35,3136.139,1.0,13.5,0.0148134,0.0081008,0.6217616,109.662,37.134,46.313,18.871,12.968,-18.375,-17.651,-8.7,15.305,-4.829,10.459,-1.41,7.808,1.961,6.0,3.097,1.0,85.206,0.0,0.0,169.119,12.0,3.0,2.0,43.0,0.0,43.0,0.0,73.0,1.63205935064372e-14,CCCCCCCCn1c(=O)c2c(c1c1ccc(cn1)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)c(=O)n(c2c1ccc(cn1)c1ccc(s1)C=C(C(=O)O)C#N)CCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ra27288b,triphenylamine,588.0,,425.0,16.17,67.0,4.59
937,11.0,0.0,0.0,1.0,0.0,24.0,1.0,-2.0,702.889,6.513,1281.744,715.822,142.291,423.63,0.0,2357.264,1.0,7.0,0.0179973,0.0054613,0.6682967,76.819,26.181,30.676,9.719,11.234,-14.078,-13.23,-7.112,112.241,-3.007,59.172,-0.345,7.763,1.351,5.0,2.461,1.0,100.0,0.0,0.0,104.022,8.0,2.0,1.0,24.0,0.0,24.0,0.0,52.0,2.6507426282323703e-09,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)C=CC(=C(C(=O)O)C#N)c1cc(OC)ccc1OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.10.014,triphenylamine,305.0,,707.0,12.62,0.61,5.43
938,13.0,0.0,0.0,1.0,0.0,28.0,1.0,-2.0,758.996,7.084,1369.784,834.288,143.093,392.402,0.0,2573.243,1.0,7.0,0.0195033,0.0051103,0.6629798,82.596,28.096,32.568,8.841,12.586,-15.06,-14.404,-7.049,110.294,-3.294,58.063,-0.086,7.753,1.344,5.0,2.902,1.0,100.0,0.0,0.0,102.31,8.0,2.0,1.0,24.0,0.0,24.0,0.0,56.0,5.41888960221251e-10,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)C=CC(=C(C(=O)O)C#N)c1cc(OCCC)ccc1OCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.10.014,triphenylamine,306.0,,714.0,13.22,0.64,6.02
939,14.0,0.0,0.0,1.0,0.0,34.0,1.0,-2.0,843.157,6.715,1619.371,1061.281,137.085,421.005,0.0,2975.246,1.0,7.0,0.0151567,0.0043227,0.6177802,95.105,33.689,36.332,8.272,15.248,-18.734,-16.168,-7.917,125.754,-3.88,66.908,0.701,7.752,1.317,5.0,3.781,1.0,100.0,0.0,0.0,102.204,8.0,2.0,1.0,24.0,0.0,24.0,0.0,62.0,7.81572949804815e-13,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)C=CC(=C(C(=O)O)C#N)c1cc(OCCCCCC)ccc1OCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.10.014,triphenylamine,306.0,,745.0,12.83,0.64,6.12
941,6.0,0.0,0.0,1.0,0.0,12.0,1.0,-2.0,502.568,5.342,908.206,218.082,153.126,536.998,0.0,1618.65,1.0,5.5,0.0176305,0.0060559,0.7340902,56.048,18.888,23.489,10.834,7.23,-9.798,-9.696,-6.588,88.595,-2.054,45.821,-1.298,7.866,1.24,5.0,1.253,1.0,78.218,0.0,0.0,88.998,6.0,2.0,1.0,24.0,0.0,24.0,0.0,38.0,4.03035387879243e-06,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b917065k,triphenylamine,,,697.0,20.85,0.6659999999999999,9.67
942,5.0,0.0,0.0,1.0,0.0,14.0,1.0,-2.0,562.621,4.863,979.89,389.479,152.967,437.444,0.0,1780.907,1.0,7.0,0.0132795,0.0071437,0.7251293,60.306,19.826,25.495,11.365,7.491,-10.154,-10.312,-6.258,88.903,-2.22,45.993,-1.454,7.785,1.202,7.0,1.285,1.0,79.772,0.0,0.0,101.76,8.0,2.0,2.0,24.0,0.0,24.0,0.0,42.0,1.38826753425018e-06,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b917065k,triphenylamine,302.0,,679.0,14.89,0.701,7.09
943,12.0,0.0,0.0,1.0,0.0,19.0,1.0,-2.0,724.809,4.928,1251.759,592.562,152.78,506.417,0.0,2286.426,1.0,8.5,0.0106225,0.0067904,0.6705264,77.985,26.122,32.143,12.861,10.125,-13.671,-13.403,-7.471,89.267,-2.847,46.196,-0.727,7.732,1.212,9.0,2.124,1.0,95.226,0.0,0.0,115.055,10.0,2.0,2.0,30.0,0.0,30.0,0.0,54.0,2.89560241190211e-09,N#CC(=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)C=Cc1cc(OC)c(cc1OC)N(c1ccccc1)c1ccccc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b917065k,triphenylamine,304.0,,661.0,16.56,0.65,7.11
948,6.0,0.0,0.0,1.0,0.0,11.0,1.0,-2.0,532.6,4.996,930.465,9.647,233.682,687.135,0.0,1691.932,1.0,5.5,0.0147539,0.005911,0.7379955,61.056,21.159,25.928,12.678,7.32,-10.368,-10.618,-7.241,15.258,-2.96,6.845,-2.35,7.992,1.496,3.0,1.502,1.0,65.071,0.0,0.0,104.947,6.0,2.0,2.0,29.0,0.0,29.0,0.0,41.0,1.02011303670767e-07,N#C/C(=C\c1ccc(n1c1ccc(cc1)C#N)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.05.030,triphenylamine,490.0,,690.0,13.7,0.61,5.71
951,4.0,0.0,0.0,1.0,0.0,9.0,0.0,-2.0,472.576,6.339,803.87,67.657,135.583,494.451,106.178,1433.934,1.0,5.0,0.0280228,0.0062199,0.7650071,50.175,17.183,21.896,10.381,6.753,-8.05,-8.222,-5.885,129.946,-1.263,264.553,-1.412,8.079,2.199,3.0,0.985,1.0,91.357,0.0,0.0,88.936,5.0,1.0,1.0,23.0,0.0,23.0,0.0,33.0,0.0001628386170575,OC(=O)CN1C(=S)S/C(=C/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp067930a,triphenylamine,476.0,565.0,476.0,2.2,0.6,0.63
952,16.0,0.0,0.0,1.0,0.0,22.0,1.0,-2.0,995.246,7.994,1602.551,761.894,224.57,582.986,33.101,3068.952,1.0,13.5,0.0208245,0.0084241,0.637304,108.107,35.645,46.019,18.99,12.587,-17.52,-17.651,-8.374,18.617,-4.367,12.885,-1.492,7.805,1.954,6.0,3.001,1.0,84.496,0.0,0.0,164.739,12.0,3.0,2.0,43.0,0.0,43.0,0.0,73.0,9.66988874839925e-14,CCCCC(Cn1c(c2ccc(cn2)c2ccc(cc2)N(c2ccc(cc2)OC)c2ccc(cc2)OC)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(cn1)c1ccc(s1)C=C(C(=O)O)C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ra27288b,triphenylamine,580.0,,464.0,16.15,68.0,5.1
953,16.0,0.0,0.0,1.0,0.0,28.0,1.0,-2.0,1083.515,4.548,1886.087,957.967,194.051,619.147,114.922,3519.745,1.0,7.5,0.0058772,0.0039765,0.5933041,122.64,42.581,47.342,12.506,18.818,-24.97,-22.146,-9.258,36.251,-4.517,74.322,-0.227,7.705,2.284,6.0,5.467,1.0,100.0,0.0,0.0,116.276,8.0,2.0,1.0,43.0,0.0,43.0,0.0,77.0,6.891797796794981e-20,CCCCCCc1cc(sc1c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)OCC(CCCCC)CC)c1ccc(cc1)OCC(CCCCC)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.04.020,triphenylamine,527.0,,693.0,11.16,0.66,5.11
954,12.0,0.0,0.0,1.0,0.0,15.0,1.0,-2.0,817.069,10.705,1318.542,633.905,155.822,474.125,54.69,2505.654,1.0,7.0,0.0457366,0.0053089,0.6766311,89.019,28.12,36.187,12.247,12.37,-16.464,-15.472,-7.218,83.53,-2.475,85.708,-1.281,7.896,1.618,5.0,3.267,1.0,100.0,0.0,0.0,99.514,8.0,2.0,1.0,38.0,0.0,28.0,6.0,58.0,1.47056178383344e-12,CCCC1(CCC)COc2c(OC1)c(sc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1sc(c2c1OCC(CO2)(CCC)CCC)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol902973r,triphenylamine,503.0,,797.0,10.33,0.64,5.3
