VOC,JSC,FF,PCE,Electrolyte,Active area,Co-adsorbent,Co-sensitizer,Semiconductor,Dye loading,Exposure time,Solar simulator,Performance comment,Article author,Article title,Article journal,Article volume,Article DOI,Article pages,Article issue nr,Article EID,Article year,Article year,Article electronic id,Article keywords,Molecule SMILE,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,Molecule spectrum solvent
690,9.5,0.75,4.9,"0.1 M LiI, 0.05 M I2, 0.6 M 1, 2-dimethyl-3- N-propylimidazolium iodide and 0.5 M TBP in dehydrated acetonitrile",0.2304,-,-,TiO2 film (16 um thick),-,12 hours,AM 1.5G 100mW/cm2,-,Weihong Zhu and Yongzhen Wu and Shutao Wang and Wenqin Li and Xin Li and Jian Chen and Zhong-sheng Wang and He Tian,Organic D-A-$\uppi$-A Solar Cell Sensitizers with Improved Stability and Spectral Response,Advanced Functional Materials,21,10.1002/adfm.201001801,756--763,4,,01/01/2010,Zhu_2010,,,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,455,,CHCl3/CH3OH
633,8.96,0.69,3.91,"0.03 M I2, 0.05 M LiI, 0.5 M TBP, 0.1 M guandine thiocyanate, 1.0 M 1,3-dimethylimidazolium (DMII) DMII in acetonitrile and valeronitrile (v/v, 85/15)",0.25,-,-,TiO2 film,-,12 hours,AM 1.5G 100mW/cm2,-,Xiaoyu Zhang and Jiangyi Mao and Dan Wang and Xin Li and Jiabao Yang and Zhongjin Shen and Wenjun Wu and Jing Li and Hans {\AA}gren and Jianli Hua,"Comparative Study on Pyrido[3,4-b]pyrazine-Based Sensitizers by Tuning Bulky Donors for Dye-Sensitized Solar Cells",{ACS} Applied Materials {\&} Interfaces,7,10.1021/am507824h,2760--2771,4,,01/01/2015,Zhang_2015,,,CCCCCCCCOc1cc(OCCCCCCCC)ccc1c1ccc(cc1)N(c1ccc(cc1)c1ncc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(cc1OCCCCCCCC)OCCCCCCCC,triphenylamine,541,,dichloromethane
699,14.99,0.69,7.21,"0.03 M I2, 0.05 M LiI, 0.5 M TBP, 0.1 M guandine thiocyanate, 1.0 M 1,3-dimethylimidazolium (DMII) DMII in acetonitrile and valeronitrile (v/v, 85/15)",0.25,5 mM CDCA,-,TiO2 film,-,12 hours,AM 1.5G 100mW/cm2,-,Xiaoyu Zhang and Jiangyi Mao and Dan Wang and Xin Li and Jiabao Yang and Zhongjin Shen and Wenjun Wu and Jing Li and Hans {\AA}gren and Jianli Hua,"Comparative Study on Pyrido[3,4-b]pyrazine-Based Sensitizers by Tuning Bulky Donors for Dye-Sensitized Solar Cells",{ACS} Applied Materials {\&} Interfaces,7,10.1021/am507824h,2760--2771,4,,01/01/2015,Zhang_2015,,,CCCCCCCCOc1cc(OCCCCCCCC)ccc1c1ccc(cc1)N(c1ccc(cc1)c1ncc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(cc1OCCCCCCCC)OCCCCCCCC,triphenylamine,541,,dichloromethane
572,6.11,0.585,2.05,"3-propyl-1-methyl-imidazolium iodide (PMII, 0.7 M), LiI (0.2 M), I2 (0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile (85:15 v/v)",0.41,-,-,TiO2 film,-,3 hours,AM 1.5G 100mW/cm2,-,Dong Uk Heo and Sun Jae Kim and Beom Jin Yoo and Boeun Kim and Min Jae Ko and Min Ju Cho and Dong Hoon Choi,Donor-$\uppi$-Acceptor Type Diphenylaminothiophenyl Anthracene-mediated Organic Photosensitizers for Dye-sensitized Solar Cells,Bulletin of the Korean Chemical Society,34,10.5012/bkcs.2013.34.4.1081,1081--1088,4,,01/01/2013,Heo_2013,,,N#C/C(=C\c1ccc(s1)C#Cc1c2ccccc2c(c2c1cccc2)c1ccc(s1)N(c1ccccc1)c1ccccc1)/C(=O)O,"diphenylamine, anthracene",469,527,ethanol
587,7.89,0.722,3.34,"3-propyl-1-methyl-imidazolium iodide (PMII, 0.7 M), LiI (0.2 M), I2 (0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile (85:15 v/v)",0.41,-,-,TiO2 film,-,3 hours,AM 1.5G 100mW/cm2,-,Dong Uk Heo and Sun Jae Kim and Beom Jin Yoo and Boeun Kim and Min Jae Ko and Min Ju Cho and Dong Hoon Choi,Donor-$\uppi$-Acceptor Type Diphenylaminothiophenyl Anthracene-mediated Organic Photosensitizers for Dye-sensitized Solar Cells,Bulletin of the Korean Chemical Society,34,10.5012/bkcs.2013.34.4.1081,1081--1088,4,,01/01/2013,Heo_2013,,,N#C/C(=C\c1ccc(s1)c1ccc(s1)C#Cc1c2ccccc2c(c2c1cccc2)c1ccc(s1)N(c1ccccc1)c1ccccc1)/C(=O)O,"diphenylamine, anthracene",485,548,ethanol
810,17.54,0.72,10.21,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,-,-,TiO2 film (12 um transparent + 4 um scat­tering layer),-,24 hours,AM 1.5G 100mW/cm2,-,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,N#C/C(=C\c1ccc(s1)c1sc2c(c1CC(CC(C)(C)C)C)sc1c2sc2c1sc(c2CC(CC(C)(C)C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,485,,O-C6H4Cl2
780,16.86,0.69,9.02,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,-,-,TiO2 film (12 um transparent + 4 um scat­tering layer),-,24 hours,AM 1.5G 100mW/cm2,-,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,CCCCCCCCCc1c(sc2c1sc1c2sc2c1sc(c2CCCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,498,,O-C6H4Cl2
780,15.54,0.62,7.6,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,-,-,TiO2 film (12 um transparent + 4 um scat­tering layer),-,24 hours,AM 1.5G 100mW/cm2,-,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,CCCCCCCCCCCCCCCc1c(sc2c1sc1c2sc2c1sc(c2CCCCCCCCCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,519,,O-C6H4Cl2
800,16.97,0.72,9.83,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,1 mM CDCA,-,TiO2 film (12 um transparent + 4 um scat­tering layer),-,24 hours,AM 1.5G 100mW/cm2,-,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,N#C/C(=C\c1ccc(s1)c1sc2c(c1CC(CC(C)(C)C)C)sc1c2sc2c1sc(c2CC(CC(C)(C)C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,485,,O-C6H4Cl2
800,16.4,0.71,9.37,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,10 mM CDCA,-,TiO2 film (12 um transparent + 4 um scat­tering layer),-,24 hours,AM 1.5G 100mW/cm2,-,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,N#C/C(=C\c1ccc(s1)c1sc2c(c1CC(CC(C)(C)C)C)sc1c2sc2c1sc(c2CC(CC(C)(C)C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,485,,O-C6H4Cl2
810,15.98,0.7,9.13,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,20 mM CDCA,-,TiO2 film (12 um transparent + 4 um scat­tering layer),-,24 hours,AM 1.5G 100mW/cm2,-,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,N#C/C(=C\c1ccc(s1)c1sc2c(c1CC(CC(C)(C)C)C)sc1c2sc2c1sc(c2CC(CC(C)(C)C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,485,,O-C6H4Cl2
810,15.39,0.65,8.12,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,30 mM CDCA,-,TiO2 film (12 um transparent + 4 um scat­tering layer),-,24 hours,AM 1.5G 100mW/cm2,-,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,N#C/C(=C\c1ccc(s1)c1sc2c(c1CC(CC(C)(C)C)C)sc1c2sc2c1sc(c2CC(CC(C)(C)C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,485,,O-C6H4Cl2
811,18.79,0.7331,11.18,"0.1 M GuSCN, 1.2 M DMPII, 0.035 M I2, and 0.5 M tBP in ACN/MPN (volume ratio of 8:2)",-,-,-,TiO2 film + 3D photonic crystal layer,-,-,AM 1.5G 100mW/cm2,three-dimensional (3D) photonic crystal layer to enhance the coherent scattering and increase the light absorption,Yamuna Ezhumalai and Byunghong Lee and Miao-Syuan Fan and Boris Harutyunyan and Kumaresan Prabakaran and Chuan-Pei Lee and Sheng Hsiung Chang and Jen-Shyang Ni and Sureshraju Vegiraju and Pragya Priyanka and Ya-Wen Wu and Chia-Wei Liu and Shuehlin Yau and Jiann T. Lin and Chun-Guey Wu and Michael J. Bedzyk and Robert P. H. Chang and Ming-Chou Chen and Kuo-Chuan Ho and Tobin J. Marks,Metal-free branched alkyl tetrathienoacene ({TTAR})-based sensitizers for high-performance dye-sensitized solar cells,J. Mater. Chem. A,5,10.1039/c7ta01825h,12310--12321,24,,01/01/2017,Ezhumalai_2017,,,N#C/C(=C\c1ccc(s1)c1sc2c(c1CC(CC(C)(C)C)C)sc1c2sc2c1sc(c2CC(CC(C)(C)C)C)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,triphenylamine,485,,O-C6H4Cl2
650,8.2,0.85,4.52,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2, 0.07 M LiI, 0.1 M guandine thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",0.16,-,-,TiO2 film (18 um thick),211 nmol/cm2,-,AM 1.5G 100mW/cm2,-,Ji He and Yang Liu and Jianrong Gao and Liang Han,New D{\textendash}D{\textendash}$\uppi$-A triphenylamine{\textendash}coumarin sensitizers for dye-sensitized solar cells,Photochem. Photobiol. Sci.,16,10.1039/c6pp00410e,1049--1056,7,,01/01/2017,He_2017,,,N#CC(=Cc1ccc(s1)c1cc2cc(ccc2oc1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,"triphenylamine, coumarin",432,564,CHCl3-CH3OH
640,9.21,0.75,4.4,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2, 0.07 M LiI, 0.1 M guandine thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",0.16,-,-,TiO2 film (18 um thick),392 nmol/cm2,-,AM 1.5G 100mW/cm2,-,Ji He and Yang Liu and Jianrong Gao and Liang Han,New D{\textendash}D{\textendash}$\uppi$-A triphenylamine{\textendash}coumarin sensitizers for dye-sensitized solar cells,Photochem. Photobiol. Sci.,16,10.1039/c6pp00410e,1049--1056,7,,01/01/2017,He_2017,,,N#CC(=Cc1ccc(s1)c1ccc(s1)c1cc2cc(ccc2oc1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,"triphenylamine, coumarin",467,594,CHCl3-CH3OH
700,9.17,0.78,4.99,"0.3 M 1-methyl-3-propylimidazolium iodide (MPII), 0.03 M I2, 0.07 M LiI, 0.1 M guandine thiocyanate and 0.4 M 4-tert-butylpyridine (TBP)",0.16,-,-,TiO2 film (18 um thick),292 nmol/cm2,-,AM 1.5G 100mW/cm2,-,Ji He and Yang Liu and Jianrong Gao and Liang Han,New D{\textendash}D{\textendash}$\uppi$-A triphenylamine{\textendash}coumarin sensitizers for dye-sensitized solar cells,Photochem. Photobiol. Sci.,16,10.1039/c6pp00410e,1049--1056,7,,01/01/2017,He_2017,,,N#CC(=Cc1ccc(cc1)c1ccc(s1)c1cc2cc(ccc2oc1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,"triphenylamine, coumarin",408,562,CHCl3-CH3OH
582,10.6,0.68,4.19,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2, and 0.5 M tertbutylpyridine in acetonitrile",0.19,-,-,TiO2 film (9 + 4 um thick),93 nmol/cm2,24 hours,AM 1.5G 100mW/cm2,-,Ziyi Lu and Mao Liang and Panpan Dai and Kai Miao and Chunyao Zhang and Zhe Sun and Song Xue,A Strategy for Enhancing the Performance of Borondipyrromethene Dye-Sensitized Solar Cells,The Journal of Physical Chemistry C,120,10.1021/acs.jpcc.6b07356,25657--25667,45,,01/01/2016,Lu_2016,,,CCCCCCOc1cc(OCCCCCC)ccc1n1c2cc(sc2c2c1cc(s2)c1sc2c(c1)n(c1c2sc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1cc(OCCCCCC)cc(c1)OCCCCCC)/C=C(/C(=O)O)\C#N,triphenylamine,536,637,dichloromethane
580,7.3,0.62,2.6,"LiI (100 mM), iodine (30 mM), 4-tert-butyl pyridine (500 mM) and 1-butyl-3-methyl-imidazolium iodide (600 mM) in mixed solvent of acetonitrile and varelonitrile (volume ratio of 85:15)",0.16,-,-,TiO2 film (8 um transparent + 11 um scat­tering layer),-,16 hours,AM 1.5G 100mW/cm2,-,Shunsuke Irie and Shinichiro Fuse and Masato M. Maitani and Yuji Wada and Yuhei Ogomi and Shuzi Hayase and Tatsuo Kaiho and Hisashi Masui and Hiroshi Tanaka and Takashi Takahashi,Rapid Synthesis of D-A$\prime$-$\uppi$-A Dyes through a One-Pot Three-Component Suzuki-Miyaura Coupling and an Evaluation of their Photovoltaic Properties for Use in Dye-Sensitized Solar Cells,Chemistry - A European Journal,22,10.1002/chem.201504277,2507--2514,7,,01/01/2016,Irie_2016,,,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1c(c2c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)nc(c(n1)c1ccccc1)c1ccccc1,triphenylamine,629,,Dichloromethane
900,13.5,0.68,8.26,"0.25 M [Co(II)(phen)3](PF6)2, 0.05 M [Co(III)(phen)3](PF6)3, 0.5 M TBP and 0.1M LiTFSI in acetonitrile",0.25,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Panpan Dai and Huanhuan Dong and Mao Liang and Hua Cheng and Zhe Sun and Song Xue,Understanding the Role of Electron Donor in Truxene Dye Sensitized Solar Cells with Cobalt Electrolytes,{ACS} Sustainable Chemistry {\&} Engineering,5,10.1021/acssuschemeng.6b00706,97--104,1,,01/01/2017,Dai_2017,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)cc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1,triphenylamine,530,,DCM
978,10.5,0.67,6.91,"0.25 M [Co(II)(Cl-phen)3](PF6)2, 0.05 M [Co(III)(Cl-phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",0.25,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Panpan Dai and Huanhuan Dong and Mao Liang and Hua Cheng and Zhe Sun and Song Xue,Understanding the Role of Electron Donor in Truxene Dye Sensitized Solar Cells with Cobalt Electrolytes,{ACS} Sustainable Chemistry {\&} Engineering,5,10.1021/acssuschemeng.6b00706,97--104,1,,01/01/2017,Dai_2017,,,CCCCCCn1c2ccc(cc2c2c1cccc2)N(c1ccc(c(c1)C(=O)OC)c1cc2c(s1)c1c(n2CCCCCC)cc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1,triphenylamine,493,,DCM
980,11.3,0.68,7.53,"0.25 M [Co(II)(Cl-phen)3](PF6)2, 0.05 M [Co(III)(Cl-phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",0.25,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Panpan Dai and Huanhuan Dong and Mao Liang and Hua Cheng and Zhe Sun and Song Xue,Understanding the Role of Electron Donor in Truxene Dye Sensitized Solar Cells with Cobalt Electrolytes,{ACS} Sustainable Chemistry {\&} Engineering,5,10.1021/acssuschemeng.6b00706,97--104,1,,01/01/2017,Dai_2017,,,CCCCCCn1c2ccc(cc2c2c1cccc2)N(c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)cc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1,triphenylamine,536,,DCM
975,10.8,0.68,7.16,"0.25 M [Co(II)(Cl-phen)3](PF6)2, 0.05 M [Co(III)(Cl-phen)3](PF6)3, 0.5 M TBP and 0.1 M LiTFSI in acetonitrile",0.25,-,-,TiO2 film,-,24 hours,AM 1.5G 100mW/cm2,-,Panpan Dai and Huanhuan Dong and Mao Liang and Hua Cheng and Zhe Sun and Song Xue,Understanding the Role of Electron Donor in Truxene Dye Sensitized Solar Cells with Cobalt Electrolytes,{ACS} Sustainable Chemistry {\&} Engineering,5,10.1021/acssuschemeng.6b00706,97--104,1,,01/01/2017,Dai_2017,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)c1cc2c(s1)c1c(n2CCCCCC)cc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1,triphenylamine,530,,DCM
741,13.11,0.65,6.37,"0.6 M 1-methyl-3-propylimidazolium iodide (PMII), 0.1 M guanidinium thiocyanate, 0.07 M I2, 0.05 M LiI, and 0.5 M tert-butylpyridine in acetonitrile/valeronitrile (85:15)",0.16,-,-,TiO2 film (12 um thick + 4 um scattering layer),499 nmol/cm2,16 hours,AM 1.5G 100mW/cm2,-,Zu-Sheng Huang and Xu-Feng Zang and Tao Hua and Lingyun Wang and Herbert Meier and Derong Cao,"2,3-Dipentyldithieno[3,2-f:2$\prime$,3$\prime$-h]quinoxaline-Based Organic Dyes for Efficient Dye-Sensitized Solar Cells: Effect of $\uppi$-Bridges and Electron Donors on Solar Cell Performance",{ACS} Applied Materials {\&} Interfaces,7,10.1021/acsami.5b06404,20418--20429,36,,01/01/2015,Huang_2015,,,CCCCCc1nc2c3cc(sc3c3c(c2nc1CCCCC)cc(s3)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,triphenylamine,496,,chloroform
662,9.31,0.65,4.03,"0.6 M 1-methyl-3-propylimidazolium iodide (PMII), 0.1 M guanidinium thiocyanate, 0.07 M I2, 0.05 M LiI, and 0.5 M tert-butylpyridine in acetonitrile/valeronitrile (85:15)",0.16,-,-,TiO2 film (12 um thick + 4 um scattering layer),413 nmol/cm2,16 hours,AM 1.5G 100mW/cm2,-,Zu-Sheng Huang and Xu-Feng Zang and Tao Hua and Lingyun Wang and Herbert Meier and Derong Cao,"2,3-Dipentyldithieno[3,2-f:2$\prime$,3$\prime$-h]quinoxaline-Based Organic Dyes for Efficient Dye-Sensitized Solar Cells: Effect of $\uppi$-Bridges and Electron Donors on Solar Cell Performance",{ACS} Applied Materials {\&} Interfaces,7,10.1021/acsami.5b06404,20418--20429,36,,01/01/2015,Huang_2015,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc2c(c1)c1nc(CCCCC)c(nc1c1c2sc(c1)/C=C(/C(=O)O)\C#N)CCCCC,triphenylamine,521,,chloroform
655,9.01,0.68,4.01,"0.6 M 1-methyl-3-propylimidazolium iodide (PMII), 0.1 M guanidinium thiocyanate, 0.07 M I2, 0.05 M LiI, and 0.5 M tert-butylpyridine in acetonitrile/valeronitrile (85:15)",0.16,-,-,TiO2 film (12 um thick + 4 um scattering layer),344 nmol/cm2,16 hours,AM 1.5G 100mW/cm2,-,Zu-Sheng Huang and Xu-Feng Zang and Tao Hua and Lingyun Wang and Herbert Meier and Derong Cao,"2,3-Dipentyldithieno[3,2-f:2$\prime$,3$\prime$-h]quinoxaline-Based Organic Dyes for Efficient Dye-Sensitized Solar Cells: Effect of $\uppi$-Bridges and Electron Donors on Solar Cell Performance",{ACS} Applied Materials {\&} Interfaces,7,10.1021/acsami.5b06404,20418--20429,36,,01/01/2015,Huang_2015,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc(c2c1OCCO2)c1sc2c(c1)c1nc(CCCCC)c(nc1c1c2sc(c1)/C=C(/C(=O)O)\C#N)CCCCC,triphenylamine,553,,chloroform
721,14.51,0.65,6.78,"0.6 M 1-methyl-3-propylimidazolium iodide (PMII), 0.1 M guanidinium thiocyanate, 0.07 M I2, 0.05 M LiI, and 0.5 M tert-butylpyridine in acetonitrile/valeronitrile (85:15)",0.16,-,-,TiO2 film (12 um thick + 4 um scattering layer),370 nmol/cm2,16 hours,AM 1.5G 100mW/cm2,-,Zu-Sheng Huang and Xu-Feng Zang and Tao Hua and Lingyun Wang and Herbert Meier and Derong Cao,"2,3-Dipentyldithieno[3,2-f:2$\prime$,3$\prime$-h]quinoxaline-Based Organic Dyes for Efficient Dye-Sensitized Solar Cells: Effect of $\uppi$-Bridges and Electron Donors on Solar Cell Performance",{ACS} Applied Materials {\&} Interfaces,7,10.1021/acsami.5b06404,20418--20429,36,,01/01/2015,Huang_2015,,,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(c2c1nsn2)c1sc2c(c1)c1nc(CCCCC)c(nc1c1c2sc(c1)/C=C(/C(=O)O)\C#N)CCCCC,triphenylamine,529,,chloroform
